alpha,macro_f1,is_degenerate_alpha
0.0,0.8916190428236952,False
0.05,0.9024029667493547,False
0.1,0.9130684227593604,False
0.15,0.9288617886178863,False
0.2,0.9236233575917141,False
0.25,0.9288617886178863,False
0.3,0.9183592194344883,False
0.35,0.9130684227593604,False
0.4,0.8916190428236952,False
0.45,0.9130684227593604,False
0.5,0.650726269889399,True
0.55,0.9392652577523207,False
0.6,0.9750006097412258,False
0.65,0.9648878122782549,False
0.7,0.9598039215686274,False
0.75,0.9392652577523207,False
0.8,0.9288617886178863,False
0.85,0.9288617886178863,False
0.9,0.9236233575917141,False
0.95,0.9236233575917141,False
1.0,0.9288617886178863,False
